"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"ARID1A","ARID1A",57,0.000156790976237442,326,"0.822487478254949",0.769686902349603
"CCNA2","CCNA2",2,0.000264133176261949,381,"0.137974001063229",1
"FGD5","FGD5",4,0.00045812051095695,379,"0.399638379061783",1
"ARL11","ARL11",1,0.000470686666688369,382,"0.0575205733861063",1
"NFKBIA","NFKBIA",1,0.000627574013840726,382,"0.605921304427326",1
"CBX8","CBX8",13,0.00074233620228692,370,"0.258253889402349",1
"TEAD1","TEAD1",2,0.000874060095154783,381,"0.202608906662443",1
"RRAS","RRAS",1,0.00109823605529813,382,"0.878783417190641",1
"TRADD","TRADD",2,0.00131193720896239,381,"0.133106357821229",1
"DDX4","DDX4",1,0.00141201074960295,382,"0.255680701179937",1
"DNMT3A","DNMT3A",7,0.00154207920115768,376,"0.342820889697513",1
"WDR62","WDR62",4,0.00168300642581276,379,"0.301755360520527",1
"RTN4RL2","RTN4RL2",2,0.00174915891120875,381,"0.898413560111222",1
"ZCWPW2","ZCWPW2",5,0.0017725380440593,378,"0.382289599266962",1
"XPA","XPA",9,0.00180153489008916,374,"0.14159202392302",1
"ZFP36L2","ZFP36L2",10,0.00206716125718553,373,"0.466694114345287",1
"RACGAP1","RACGAP1",2,0.00217609821138454,381,"0.633097489008929",1
"HOXA5","HOXA5",2,0.0023394805947502,381,"0.550264776193722",1
"SULT1C3","SULT1C3",3,0.0024598382882085,380,"0.890744644990069",1
"G2E3","G2E3",6,0.00247442330576275,377,"0.796414709372607",1
"PAN3","PAN3",4,0.0027714788629204,379,"0.967014789005093",1
"PROKR2","PROKR2",1,0.00282399687397472,382,"0.476548389708515",1
"CPN2","CPN2",2,0.00302157731446828,381,"0.57360966702254",1
"DNMBP","DNMBP",7,0.0030903551792073,376,"0.973561366607342",1
"ABCA10","ABCA10",9,0.0033029769795051,374,"0.985485929520919",1
"MMEL1","MMEL1",6,0.00331477557380078,377,"0.947300543801642",1
"KDM5B","KDM5B",10,0.00332066745807547,373,"0.922298806381769",1
"CAPNS1","CAPNS1",6,0.00374216868386235,377,"0.979262483952706",1
"SLC5A1","SLC5A1",2,0.00375673794535014,381,"0.99530648256671",1
"AKAP13","AKAP13",7,0.00414709500781729,376,"0.846943559203321",1
"FABP5","FABP5",1,0.00415753932477037,382,"0.177874228108959",1
"SREK1IP1","SREK1IP1",4,0.00446564081475831,379,"0.706209155145839",1
"PDPN","PDPN",4,0.0047874532656017,379,"0.93307206566704",1
"GBP2","GBP2",3,0.00498827285047077,380,"0.528335860883624",1
"ANKRD6","ANKRD6",1,0.00502041973410861,382,"0.0665882191896717",1
"COL8A1","COL8A1",2,0.00540154526801562,381,"0.288172178186145",1
"CDC42","CDC42",2,0.00543420758334645,381,"0.384845710732257",1
"ZBTB26","ZBTB26",1,0.0057264127962946,382,"0.537115151688931",1
"TOP1","TOP1",1,0.00604018749059942,382,"0.217531070058484",1
"POLK","POLK",4,0.00609237793414241,379,"0.162452162885899",1
"GLYR1","GLYR1",11,0.00629082202685793,372,"0.931358401757053",1
"BCL6","BCL6",4,0.00649457580378499,379,"0.943029600252677",1
"TLK2","TLK2",4,0.00666818074708575,379,"0.162242935377481",1
"CTSF","CTSF",1,0.0069815115735139,382,"0.895171479933214",1
"BUD31","BUD31",1,0.00705995524709002,382,"0.48380287810112",1
"FABP1","FABP1",2,0.00710842501670605,381,"0.181464953084823",1
"GNB1","GNB1",2,0.00717404808388566,381,"0.382210343808567",1
"EED","EED",4,0.00743345587563404,379,"0.0642632655494191",1
"CIITA","CIITA",4,0.00755623076942546,379,"0.09865981054331",1
"MAP4K3","MAP4K3",14,0.00755821234488674,369,"0.854448676204674",1
"HS3ST4","HS3ST4",2,0.0076709730566149,381,"0.0942114922112225",1
"DGKG","DGKG",4,0.00849440548481306,379,"0.258930642610907",1
"CACNG1","CACNG1",2,0.00858062892056244,381,"0.902639335118963",1
"SLTM","SLTM",7,0.00874440257626297,376,"0.291430190573834",1
"IRF9","IRF9",2,0.00888122618409959,381,"0.254014321657129",1
"ATP2B4","ATP2B4",2,0.00890214778556842,381,"0.933636647199879",1
"IGSF21","IGSF21",6,0.00893649017152631,377,"0.0638291400211568",1
"DCLRE1B","DCLRE1B",1,0.00909949076007166,382,"0.933226345038565",1
"HTR1F","HTR1F",3,0.00920641348857087,380,"0.847449083460575",1
"NTRK1","NTRK1",3,0.0092920097459831,380,"0.709784826888044",1
"GTPBP8","GTPBP8",1,0.00957015280152884,382,"0.381112205390772",1
"TRPM1","TRPM1",7,0.0104050313773213,376,"0.375695395249554",1
"CYP4B1","CYP4B1",6,0.0105240486169487,377,"0.85413398854567",1
"CASP9","CASP9",1,0.0106683642315959,382,"0.763824987828328",1
"CARD11","CARD11",8,0.0107876987570881,375,"0.18505128552132",1
"PIK3R2","PIK3R2",3,0.0112142191750565,380,"0.323725730828492",1
"FCGR2A","FCGR2A",2,0.0112241347511822,381,"0.55738746590728",1
"ARNTL","ARNTL",5,0.011381147397159,378,"0.431605215219847",1
"SLC47A1","SLC47A1",5,0.0117206307491747,378,"0.32267734551985",1
"CEACAM5","CEACAM5",2,0.0120741086150079,381,"0.0595779798860661",1
"NCSTN","NCSTN",5,0.0121872866970889,378,"0.998395792869979",1
"IL20RA","IL20RA",3,0.0122502942895207,380,"0.362114767937052",1
"HECW1","HECW1",5,0.0126732331950957,378,"0.668049112097236",1
"ELN","ELN",3,0.0126749215521279,380,"0.219786500672153",1
"DTL","DTL",1,0.0130216744388821,382,"0.076755568528257",1
"LRP10","LRP10",3,0.0130302063154742,380,"0.64793904853754",1
"ITGA6","ITGA6",11,0.01317591951063,372,"0.52589725071117",1
"VAX2","VAX2",5,0.0132217277593371,378,"0.396336478034923",1
"SMARCAD1","SMARCAD1",5,0.0138232465698096,378,"0.736958705055251",1
"RNF213","RNF213",11,0.0139033959265219,372,"0.229919804988133",1
"OGDH","OGDH",3,0.0142192184635778,380,"0.300048022940514",1
"KLHL13","KLHL13",3,0.0144561581015431,380,"0.332299979541209",1
"NR1H2","NR1H2",7,0.0145464812830362,376,"0.712152151319514",1
"TEAD2","TEAD2",16,0.0145906249758279,367,"0.903875048286398",1
"TCEA1","TCEA1",4,0.0147071226664496,379,"0.270607771686635",1
"ZC3HAV1","ZC3HAV1",5,0.0148360447426273,378,"0.383414402365683",1
"SMARCB1","SMARCB1",5,0.0151232209847776,378,"0.742389385457489",1
"CYP8B1","CYP8B1",2,0.0162616283651347,381,"0.797458063037194",1
"TSSC1","TSSC1",1,0.0169438581176927,382,"0.420039754235031",1
"CNST","CNST",2,0.0176186032984021,381,"0.973433322663149",1
"FLT4","FLT4",9,0.0180273816058526,374,"0.493204433124717",1
"HLA-G","HLA-G",5,0.0186703655620903,378,"0.667210505019726",1
"MPP5","MPP5",3,0.0189515432833979,380,"0.132453667114064",1
"RBM23","RBM23",17,0.019326875377194,366,"0.155506602055079",1
"CALD1","CALD1",3,0.0194998868476697,380,"0.544598732910979",1
"LARP4B","LARP4B",12,0.0197243896791033,371,"0.842533718600281",1
"PRKAB1","PRKAB1",2,0.0198809511832282,381,"0.461895443713803",1
"CD83","CD83",1,0.020003161387165,382,"0.363193975004512",1
"KCNA2","KCNA2",1,0.020003161387165,382,"0.199669595409358",1
"SOCS1","SOCS1",1,0.020003161387165,382,"0.923905630003818",1
"TTC30B","TTC30B",3,0.0200874031477073,380,"0.59940151660976",1
"LEO1","LEO1",5,0.0202370646727051,378,"0.0632528292055826",1
"WDR87","WDR87",16,0.0203666936920945,367,"0.599647761196938",1
"ABCD4","ABCD4",5,0.020409932159222,378,"0.59853134240357",1
"ABCC12","ABCC12",3,0.0206378449645256,380,"0.25411017481804",1
"IGF1R","IGF1R",1,0.0208660417965032,382,"0.778287440561011",1
"NEURL2","NEURL2",1,0.0211013728172319,382,"0.79234143828103",1
"KCNK12","KCNK12",1,0.0211798164908081,382,"0.924589347568029",1
"CCNE2","CCNE2",2,0.0213136499635684,381,"0.42570506899545",1
"PLXNA2","PLXNA2",7,0.0214423679773769,376,"0.321705271381542",1
"ATG9A","ATG9A",3,0.0215874753755626,380,"0.237571765957799",1
"RAPGEF1","RAPGEF1",3,0.0217687125395432,380,"0.565585363564876",1
"COG2","COG2",7,0.022056322593427,376,"0.252424440939153",1
"CLNK","CLNK",2,0.0225289856299346,381,"0.817231498647506",1
"GLIS3","GLIS3",3,0.0225864886994311,380,"0.819350659524479",1
"HMGB2","HMGB2",1,0.0227486899623324,382,"0.8931148360453",1
"ADIPOR1","ADIPOR1",2,0.0227627044997603,381,"0.538476187920382",1
"ASPHD2","ASPHD2",1,0.0231409083302134,382,"0.13839433197891",1
"GLI2","GLI2",5,0.023248464136745,378,"0.795366067862685",1
"BTNL3","BTNL3",2,0.0235391296348831,381,"0.131386735361203",1
"GPR149","GPR149",8,0.0235837879274046,375,"0.173381072328511",1
"MAP2K4","MAP2K4",5,0.0236726482942224,378,"0.430286165835642",1
"GABRG1","GABRG1",6,0.0236772840670704,377,"0.0522683001296094",1
"EIF3I","EIF3I",1,0.0237684577188231,382,"0.210956588838418",1
"KBTBD4","KBTBD4",3,0.0239693929466872,380,"0.783175894976734",1
"ATF3","ATF3",1,0.0240037887395517,382,"0.731101514424021",1
"ARHGEF4","ARHGEF4",2,0.0240353068794488,381,"0.904170862544598",1
"HSD17B6","HSD17B6",1,0.0241606760867041,382,"0.908066594921866",1
"LYN","LYN",1,0.0243175634338566,382,"0.756583728797599",1
"SERPINA6","SERPINA6",1,0.0243175634338566,382,"0.660992974618513",1
"PRKX","PRKX",1,0.024474450781009,382,"0.175585030039368",1
"PHF10","PHF10",5,0.0245700071829869,378,"0.662689412190878",1
"DHX57","DHX57",4,0.0248873202253385,379,"0.212528341909345",1
"ADM2","ADM2",1,0.0251020001696186,382,"0.665020714353055",1
"OGFOD1","OGFOD1",1,0.0252588875167711,382,"0.234672699104863",1
"HECTD1","HECTD1",14,0.0253968105295352,369,"0.222676520000575",1
"CD84","CD84",2,0.0254662949809229,381,"0.53336342203342",1
"SLC7A14","SLC7A14",1,0.0255726622110759,382,"0.0588068677632655",1
"ALB","ALB",4,0.0256146631953781,379,"0.75838887432461",1
"LRRC3B","LRRC3B",1,0.025651105884652,382,"0.198571895550051",1
"ZBTB24","ZBTB24",3,0.0256659274779977,380,"0.365825710364032",1
"ZEB2","ZEB2",6,0.0260222450538368,377,"0.130307500215523",1
"FKBP2","FKBP2",3,0.0261535293187571,380,"0.630418938618857",1
"MATN3","MATN3",3,0.0262449218712915,380,"0.818768090854214",1
"RFX3","RFX3",2,0.0265395729716931,381,"0.144464942840045",1
"FGD3","FGD3",3,0.0266588236469545,380,"0.794110896339637",1
"ABCC2","ABCC2",7,0.026684187915103,376,"0.88200960761675",1
"ANO1","ANO1",7,0.0268806567154684,376,"0.524517678316865",1
"PDE10A","PDE10A",11,0.0271589024720208,372,"0.44326695111715",1
"FOS","FOS",4,0.0272784628338593,379,"0.368934436078859",1
"SGCE","SGCE",3,0.0272878001734571,380,"0.941146919897603",1
"CHRNA5","CHRNA5",1,0.0276121977240574,382,"0.550807522153352",1
"MEOX2","MEOX2",2,0.0276718990918221,381,"0.261570479702023",1
"ZNF239","ZNF239",2,0.0278382350269568,381,"0.882606402504306",1
"CES5A","CES5A",3,0.0279623707298642,380,"0.934045812839199",1
"SMPD2","SMPD2",3,0.0285631747881649,380,"0.395965791901325",1
"POMT1","POMT1",4,0.0286747170812941,379,"0.485194202934772",1
"C6","C6",10,0.0287053855369502,373,"0.244827115398602",1
"PMS1","PMS1",6,0.0287411118595995,377,"0.579846197428441",1
"FAM132A","FAM132A",2,0.0288467175880454,381,"0.364525180587013",1
"DHRS7B","DHRS7B",1,0.0288672965012768,382,"0.840083061466319",1
"KCNH7","KCNH7",9,0.0289140237938146,374,"0.236109820740465",1
"KIF5C","KIF5C",9,0.0289578644495976,374,"0.576121322930142",1
"FRMPD1","FRMPD1",6,0.0292454737723643,377,"0.823701103960466",1
"NOX4","NOX4",2,0.0293196841549237,381,"0.509789260057707",1
"C1QTNF1","C1QTNF1",1,0.0294164022163103,382,"0.993673351969062",1
"MCPH1","MCPH1",21,0.0299586289907634,362,"0.447220041406971",1
"BHMT2","BHMT2",1,0.0299655079313437,382,"0.284282400594812",1
"POU2F2","POU2F2",1,0.0300439516049199,382,"0.179791420077099",1
"LEF1","LEF1",4,0.0300726781005606,379,"0.479796709490219",1
"PHF12","PHF12",2,0.0305092369873471,381,"0.377821633027901",1
"CYP2R1","CYP2R1",1,0.0305146136463772,382,"0.537724651536144",1
"MFSD3","MFSD3",1,0.0305146136463772,382,"0.182289768988627",1
"NT5E","NT5E",1,0.030828388340682,382,"0.678773883435388",1
"RIPK1","RIPK1",1,0.030828388340682,382,"0.586906910894495",1
"GXYLT1","GXYLT1",2,0.0312696232324589,381,"0.631806522354068",1
"CABP2","CABP2",2,0.031485783335476,381,"0.392690380418501",1
"PCGF2","PCGF2",3,0.0317355043924761,380,"0.088228667350064",1
"DHX29","DHX29",7,0.0321138555638032,376,"0.999684469743568",1
"TAAR6","TAAR6",2,0.0324177636006394,381,"0.735850771737233",1
"INA","INA",1,0.0324757054857825,382,"0.659933101012633",1
"MCF2L","MCF2L",3,0.0324812170716147,380,"0.866976838444385",1
"SMYD2","SMYD2",2,0.0329593037754388,381,"0.906882643555716",1
"SMPD3","SMPD3",2,0.0338514253162284,381,"0.575639283822561",1
"SDSL","SDSL",2,0.0342198177311073,381,"0.0787253225515493",1
"MBD6","MBD6",15,0.0343071334135202,368,"0.151761753513289",1
"PVRL1","PVRL1",12,0.0344227373508228,371,"0.257880462969901",1
"UBASH3B","UBASH3B",4,0.0345176029790903,379,"0.919040148731381",1
"ZNF609","ZNF609",21,0.0347491794460865,362,"0.690777550201634",1
"GJB7","GJB7",2,0.0349003819195028,381,"0.901011253359645",1
"WDR5B","WDR5B",1,0.0350643467137974,382,"0.902029508662989",1
"EBPL","EBPL",1,0.0352212340609499,382,"0.657360861466538",1
"PPP1CA","PPP1CA",2,0.0356085779990265,381,"0.272418924387086",1
"SOS2","SOS2",11,0.0359946859168918,372,"0.93007933701213",1
"WDR65","WDR65",2,0.0361127638872911,381,"0.479697109808258",1
"GABRR1","GABRR1",1,0.0361625581438644,382,"0.854906854378888",1
"RSF1","RSF1",6,0.0363001237836243,377,"0.672552473738264",1
"MAP1B","MAP1B",18,0.0364578329310798,365,"0.419777622934887",1
"WDR63","WDR63",8,0.0364800919106655,375,"0.900439194480416",1
"TTC8","TTC8",1,0.0365547765117455,382,"0.866569132877768",1
"HNRNPA0","HNRNPA0",2,0.0366204941396725,381,"0.559092335620272",1
"TNF","TNF",1,0.0368685512060504,382,"0.193826896133573",1
"MARK2","MARK2",6,0.0368854072346108,377,"0.773127333164315",1
"PKN2","PKN2",6,0.0369139104504296,377,"0.76191658812421",1
"ATG9B","ATG9B",7,0.037449709638776,376,"0.254806396997812",1
"IL1RAP","IL1RAP",8,0.0379723375083061,375,"0.969091726333533",1
"LATS1","LATS1",6,0.0379999249893636,377,"0.211306596793561",1
"GLI1","GLI1",10,0.0381553239207415,373,"0.409277285349185",1
"MPP4","MPP4",2,0.0383819818881718,381,"0.359004602854318",1
"HKDC1","HKDC1",5,0.0383967443098642,378,"0.661065370066892",1
"LGALS2","LGALS2",1,0.038594312024727,382,"0.651029052583964",1
"ARHGAP31","ARHGAP31",6,0.0389813133982333,377,"0.498084246901974",1
"MTMR3","MTMR3",5,0.0390317648329094,378,"0.723131792357176",1
"GPR119","GPR119",2,0.0392562585247279,381,"0.361955832166867",1
"C1QA","C1QA",1,0.0398494108019464,382,"0.0944602493894209",1
"KCTD9","KCTD9",2,0.0399405947456802,381,"0.264448041495222",1
"ADAM17","ADAM17",3,0.0401942073844545,380,"0.687897787654415",1
"ESR2","ESR2",2,0.0404075371087892,381,"0.435653621528115",1
"DPF3","DPF3",1,0.0407122912112846,382,"0.930079558475355",1
"AIFM1","AIFM1",1,0.0407907348848608,382,"0.134929376657726",1
"ARHGAP30","ARHGAP30",6,0.0408068913726954,377,"0.3959339464972",1
"CDX2","CDX2",3,0.0408819261014634,380,"0.949790030585625",1
"SMARCD3","SMARCD3",2,0.0413270074683965,381,"0.291747072013494",1
"XPO4","XPO4",7,0.0414686780664715,376,"0.70407639389465",1
"PHF3","PHF3",15,0.0418996376419577,368,"0.448739927117047",1
"ELF5","ELF5",3,0.0420768058687213,380,"0.24530911681727",1
"MPP7","MPP7",1,0.0421242773356564,382,"0.148873141275341",1
"CYLD","CYLD",4,0.0423506911292515,379,"0.765519879486989",1
"KLHL17","KLHL17",4,0.0428291498004341,379,"0.74839144813666",1
"PRDM14","PRDM14",1,0.0429871577449947,382,"0.430801838303444",1
"HTR1D","HTR1D",1,0.0433793761128758,382,"0.945208319496839",1
"RAPGEFL1","RAPGEFL1",1,0.0441638128486379,382,"0.957804555120518",1
"ABCB8","ABCB8",3,0.0442113166388208,380,"0.471260187738404",1
"MCF2","MCF2",11,0.0443474864214813,372,"0.250769742385282",1
"SCNN1D","SCNN1D",3,0.0449276270051376,380,"0.835474773934213",1
"CHML","CHML",1,0.0450266932579763,382,"0.983261649633225",1
"REST","REST",2,0.0450847693938921,381,"0.20907585731842",1
"SEMA3D","SEMA3D",2,0.0451790396493832,381,"0.817628532091611",1
"TMEM139","TMEM139",4,0.0454357716335559,379,"0.490825476549748",1
"PPP1R15A","PPP1R15A",3,0.0454369187267911,380,"0.935367007430225",1
"SEMA6B","SEMA6B",5,0.0455910229381524,378,"0.218422869979904",1
"DHX33","DHX33",2,0.0456518677452212,381,"0.794831982622534",1
"MED25","MED25",5,0.0456901619198041,378,"0.168955049929862",1
"FOXD2","FOXD2",2,0.0457467287280651,381,"0.640797337406164",1
"SMARCA1","SMARCA1",3,0.0458670225912311,380,"0.144950090675905",1
"PORCN","PORCN",4,0.0459541473781737,379,"0.51779311749004",1
"KIF1C","KIF1C",3,0.0459666612618227,380,"0.181552648725334",1
"BTNL8","BTNL8",1,0.0463602357087718,382,"0.128641273409926",1
"PBX3","PBX3",1,0.0465955667295005,382,"0.139914316853423",1
"TWIST1","TWIST1",3,0.0466346090781965,380,"0.916330824742052",1
"KIAA0226","KIAA0226",1,0.0469093414238053,382,"0.113989646051867",1
"MUC12","MUC12",5,0.0473875258483571,378,"0.482450524978116",1
"SYK","SYK",4,0.0474493202627378,379,"0.594729356289167",1
"ATP10B","ATP10B",7,0.0475892995409636,376,"0.326082598761449",1
"FGFR1","FGFR1",3,0.0478190315140562,380,"0.489543779492752",1
"TTC22","TTC22",5,0.0478223174172078,378,"0.266092349079016",1
"GZMB","GZMB",2,0.0478585793540049,381,"0.346372062306429",1
"IL1RAPL2","IL1RAPL2",2,0.0479071297660334,381,"0.102368267076802",1
"NBR1","NBR1",11,0.0479829227233848,372,"0.465405372916131",1
"KLHL30","KLHL30",2,0.0480286134807772,381,"0.981153825110607",1
"ACVR2A","ACVR2A",27,0.0480928535812413,356,"0.148397323915104",1
"CUL4A","CUL4A",4,0.0481739468356103,379,"0.871228745366528",1
"ISG20","ISG20",2,0.048198949124636,381,"0.480754049770079",1
"GABRB2","GABRB2",1,0.0483997712217533,382,"0.508459133555359",1
"LOXL2","LOXL2",8,0.0484397197902208,375,"0.698176683186561",1
"PAX8","PAX8",2,0.0484672286097105,381,"0.865904217629808",1
"DECR1","DECR1",1,0.0485566585689057,382,"0.240844717654943",1
"CDK1","CDK1",4,0.048730163441378,379,"0.67495178778394",1
"NUDT11","NUDT11",1,0.0491842079575154,382,"0.389073068900855",1
"PTBP3","PTBP3",2,0.0492519115668641,381,"0.867095376518493",1
"RAB14","RAB14",3,0.0494757538167309,380,"0.638197301990665",1
"SLC37A3","SLC37A3",1,0.0494979826518203,382,"0.952946574416981",1
"COL14A1","COL14A1",11,0.0496482335755447,372,"0.529797617826327",1
"LYST","LYST",10,0.0499685735099382,373,"0.34667169060845",1
"TPBG","TPBG",1,0.0499686446932776,382,"0.102710117475899",1
"RAG2","RAG2",3,0.0501595791210755,380,"0.726196235466364",1
"UBR7","UBR7",1,0.0504393067347347,382,"0.20809436663032",1
"NMNAT2","NMNAT2",2,0.0505155237219319,381,"0.173733222406407",1
"PMVK","PMVK",1,0.0505961940818873,382,"0.937624428120776",1
"SORCS2","SORCS2",3,0.0506898650888036,380,"0.755301782640275",1
"SOX3","SOX3",2,0.0508902202936881,381,"0.751273453238823",1
"MFAP4","MFAP4",1,0.050909968776192,382,"0.820228584469752",1
"BDP1","BDP1",18,0.0510054020991293,365,"0.803675779962268",1
"IL1B","IL1B",3,0.0510098235178454,380,"0.450856164707792",1
"HOXB5","HOXB5",1,0.0513806308176493,382,"0.222741520028045",1
"TMEM55A","TMEM55A",2,0.0516689805899262,381,"0.50304469135503",1
"COL6A5","COL6A5",14,0.0516971181273747,369,"0.401416990632001",1
"RASGRP4","RASGRP4",3,0.0519597362163854,380,"0.776759369135413",1
"AICDA","AICDA",1,0.0520081802062591,382,"0.811216062027262",1
"DAK","DAK",1,0.0520081802062591,382,"0.525857359804448",1
"PDZK1IP1","PDZK1IP1",1,0.0523219549005639,382,"0.84767705565202",1
"RAD51B","RAD51B",1,0.0523219549005639,382,"0.83405304866924",1
"ALDH3A1","ALDH3A1",2,0.0527335083622431,381,"0.630981470235277",1
"BRWD3","BRWD3",5,0.0528166469301642,378,"0.537292990027043",1
"LIG1","LIG1",3,0.0533607003775395,380,"0.185849807724535",1
"PAAF1","PAAF1",2,0.0542214154127943,381,"0.17167242674343",1
"TDG","TDG",3,0.0542280870341685,380,"0.65305982400821",1
"ARHGEF39","ARHGEF39",2,0.0543765182865225,381,"0.530404479297294",1
"CSMD3","CSMD3",29,0.0544482150842609,354,"0.178903689480774",1
"HNRNPR","HNRNPR",1,0.0549105961285787,382,"0.516292666308784",1
"AK1","AK1",2,0.0549731314646893,381,"0.202003306401232",1
"KLHL21","KLHL21",1,0.054989039802155,382,"0.951983083235438",1
"TMEM97","TMEM97",1,0.054989039802155,382,"0.813858070758082",1
"PARP15","PARP15",4,0.056452992784933,379,"0.513458174277796",1
"PDE9A","PDE9A",4,0.0570785020742112,379,"0.464257088293044",1
"MYD88","MYD88",4,0.0574429601078904,379,"0.433839361140671",1
"BAG3","BAG3",2,0.0576848503917389,381,"0.561254676144921",1
"TGFBR1","TGFBR1",6,0.0579014405883208,377,"0.168584153159589",1
"ITGB8","ITGB8",1,0.0582052304187798,382,"0.882712019214754",1
"LPL","LPL",1,0.0582836740923559,382,"0.0748646016396571",1
"CLCN3","CLCN3",6,0.0590181582007562,377,"0.836211413454016",1
"FREM2","FREM2",13,0.0595571559115633,370,"0.400537662527703",1
"HSD17B14","HSD17B14",1,0.0597741038903039,382,"0.483841640197486",1
"SERPINB1","SERPINB1",4,0.060385937491791,379,"0.586731170825293",1
"DRD3","DRD3",1,0.0604016532789136,382,"0.613466693132891",1
"PSPH","PSPH",5,0.0605322236811137,378,"0.0772589247036329",1
"PLEKHG1","PLEKHG1",3,0.0605843500862816,380,"0.926680845045759",1
"YES1","YES1",3,0.0607443086673162,380,"0.671647481510069",1
"HMGN5","HMGN5",3,0.0608444256162811,380,"0.90398400941594",1
"KCNC3","KCNC3",1,0.0609507589939471,382,"0.903075636851649",1
"FAM13B","FAM13B",6,0.0612575341597505,377,"0.582361600130889",1
"RRM2","RRM2",1,0.0614998647089806,382,"0.763525096537557",1
"PYGO1","PYGO1",2,0.06186103492719,381,"0.143119950359665",1
"MADD","MADD",4,0.0618805109323586,379,"0.445962053791164",1
"OR51B5","OR51B5",2,0.0619438382994243,381,"0.664859642580698",1
"CR2","CR2",10,0.062007163187051,373,"0.799567036094136",1
"RDH10","RDH10",10,0.0620500867565197,373,"0.0907484256863699",1
"TAF1L","TAF1L",15,0.0625855537996579,368,"0.698113043954252",1
"AADAT","AADAT",2,0.0628583305194959,381,"0.778020829810127",1
"MLXIP","MLXIP",4,0.0630811940049,379,"0.363059749151554",1
"TMEM67","TMEM67",3,0.0631159727501119,380,"0.144672430458289",1
"CYP4F12","CYP4F12",2,0.0631925345656557,381,"0.628291990848503",1
"FAM186B","FAM186B",3,0.0635480844777395,380,"0.478033223372529",1
"MAP2K6","MAP2K6",2,0.063583559206782,381,"0.133102678741918",1
"CPVL","CPVL",6,0.0637739406827039,377,"0.0901707400136111",1
"KLHL5","KLHL5",1,0.0644022806313004,382,"0.348017984432053",1
"GPR26","GPR26",2,0.064792104465532,381,"0.892907517515984",1
"CDKL3","CDKL3",7,0.0658775281978367,376,"0.986690170646538",1
"SEMA4G","SEMA4G",6,0.066468967616665,377,"0.301453097193559",1
"PPP4C","PPP4C",1,0.0672262528800439,382,"0.670195839399478",1
"METTL21B","METTL21B",2,0.0676178214493822,381,"0.442750328418796",1
"ATIC","ATIC",3,0.0677626819143993,380,"0.355954749185979",1
"ZBTB48","ZBTB48",3,0.0679134730192844,380,"0.698108707996807",1
"SLC52A2","SLC52A2",1,0.0680891332893823,382,"0.08086331855493",1
"GPR160","GPR160",1,0.0684813516572633,382,"0.697744243346328",1
"SMARCAL1","SMARCAL1",1,0.0690304573722968,382,"0.739524392354282",1
"ANKRD32","ANKRD32",4,0.0693009368478076,379,"0.562427186608565",1
"RALBP1","RALBP1",3,0.0698062975292678,380,"0.82994234130832",1
"SERPINE1","SERPINE1",1,0.0701286688023637,382,"0.914874155752022",1
"GNB2","GNB2",5,0.0703541006965867,378,"0.096552172885905",1
"TMLHE","TMLHE",1,0.0707562181909734,382,"0.249368062829917",1
"ERBB3","ERBB3",6,0.0707824331034673,377,"0.661073458021695",1
"AMBRA1","AMBRA1",2,0.0714199524096442,381,"0.990461678568381",1
"TTL","TTL",3,0.0718682048498409,380,"0.268791515977701",1
"NRBF2","NRBF2",1,0.072089760641769,382,"0.48204755663605",1
"LRIT3","LRIT3",2,0.0724016583263167,381,"0.476067458076231",1
"WDR13","WDR13",1,0.0724035353360739,382,"0.563393577786892",1
"MED12","MED12",9,0.0733413855990177,374,"0.559383397992821",1
"DACH2","DACH2",3,0.0738334787999267,380,"0.325992519292536",1
"RAB17","RAB17",2,0.0739018598589893,381,"0.498526428565807",1
"ACAN","ACAN",5,0.0739382349273795,378,"0.536942311559208",1
"TRIM46","TRIM46",4,0.0740759050333475,379,"0.679093449844514",1
"FCRLA","FCRLA",3,0.0741758987671789,380,"0.933684782996018",1
"WDR19","WDR19",8,0.0743389786468532,375,"0.491452309603929",1
"TMEM65","TMEM65",2,0.0748093648705019,381,"0.58693289048407",1
"CNBD1","CNBD1",3,0.0750480973787583,380,"0.544389910437193",1
"KIAA1549","KIAA1549",11,0.075076608607235,372,"0.390538027712299",1
"PHACTR1","PHACTR1",1,0.0756197259526985,382,"0.260376871771295",1
"MCL1","MCL1",1,0.0760119443205796,382,"0.363421806784325",1
"SUV420H1","SUV420H1",3,0.0762526740237629,380,"0.788818519637148",1
"CYP27B1","CYP27B1",2,0.0762728920722997,381,"0.524849376902595",1
"KDM4C","KDM4C",7,0.0765910229845208,376,"0.59817000909791",1
"FOXN2","FOXN2",9,0.0766318296958473,374,"0.755708090986862",1
"CDH6","CDH6",7,0.076666648134833,376,"0.680964857810023",1
"RHOC","RHOC",1,0.0767963810563418,382,"0.800961785297772",1
"CD46","CD46",4,0.0768863684648569,379,"0.76258212909691",1
"STK11","STK11",11,0.0770153440451723,372,"0.668893707047054",1
"HTR4","HTR4",2,0.0772564532382012,381,"0.699260346299182",1
"GRM8","GRM8",8,0.0774556563257618,375,"0.171018303652142",1
"H6PD","H6PD",2,0.0775960076704272,381,"0.984637235279104",1
"CRYZL1","CRYZL1",1,0.0784436982014421,382,"0.811258005655422",1
"NKX2-1","NKX2-1",2,0.0784947656058689,381,"0.699695336734617",1
