"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"TMEM63B",13,2,0.741264647239984,0.999929785213453,0.00736193128302591,"up"
"CLCNKA",15,0,0.74133844447038,0.999929785213453,0.00263340756164953,"down"
"CYP26B1",13,2,0.741361999821028,0.999929785213453,0.00393598730873521,"up"
"FOXR2",15,0,0.741494090226424,0.999929785213453,0.0309740214813103,"up"
"TULP4",12,3,0.741659507216282,0.999929785213453,1.06571116630427e-14,"up"
"GPR143",15,0,0.741701804445387,0.999929785213453,9.35565479130809e-10,"up"
"PPP2R4",14,1,0.741715574117397,0.999929785213453,NA,NA
"TMEM189",12,3,0.741803295962158,0.999929785213453,7.21921326000292e-06,"up"
"ROBO2",12,3,0.741831034723795,0.999929785213453,0.0688458470887096,"up"
"HBP1",14,1,0.741860005451213,0.999929785213453,0.163223291381086,"down"
"MKL1",10,5,0.741870413783074,0.999929785213453,0.00116158947492838,"up"
"SOX11",14,1,0.741949187566079,0.999929785213453,0.000376064082511453,"up"
"PRDM7",13,2,0.742268510763112,0.999929785213453,3.04945813388013e-07,"up"
"UPK1B",14,1,0.742286470620783,0.999929785213453,0.233049758456684,"down"
"PAK1IP1",15,0,0.742704512806616,0.999929785213453,1.09154557238937e-27,"up"
"REL",15,0,0.742931251675158,0.999929785213453,3.35825059912335e-06,"up"
"OR2T3",13,2,0.74336495706299,0.999929785213453,0.807897547164481,"up"
"MATN2",11,4,0.743405472851096,0.999929785213453,0.00119810476197902,"down"
"INPP4A",14,1,0.743495636305267,0.999929785213453,0.0222357597034606,"up"
"SERPINB9",15,0,0.743623300722802,0.999929785213453,3.45138027704979e-11,"up"
"ALDH3A1",15,0,0.74379231148662,0.999929785213453,9.9314920275858e-05,"down"
"BAD",15,0,0.743866309164654,0.999929785213453,7.63098347413899e-05,"down"
"F13A1",15,0,0.743998199613881,0.999929785213453,0.00186166421828693,"down"
"SLC16A3",14,1,0.744468687313175,0.999929785213453,6.54042566028204e-13,"up"
"CDC14B",12,3,0.744476858965763,0.999929785213453,0.00386278135291545,"up"
"HIPK2",15,0,0.74469645434432,0.999929785213453,0.590301128579948,"up"
"LCN15",14,1,0.744775286060712,0.999929785213453,0.243804096245596,"up"
"ZSCAN16",14,1,0.745598627497369,0.999929785213453,2.35746439807919e-12,"up"
"POU3F3",15,0,0.745691589795684,0.999929785213453,0.93627783881681,"up"
"ARHGAP36",15,0,0.746086692935451,0.999929785213453,0.786842271816911,"down"
"GABPA",14,1,0.746261320040267,0.999929785213453,0.000401377807039873,"up"
"ANO1",13,2,0.746469254819515,0.999929785213453,2.53966591592833e-06,"up"
"PTK2B",13,2,0.746650055591369,0.999929785213453,0.440885100223664,"down"
"GEM",13,2,0.74686120005333,0.999929785213453,0.0450722698463457,"down"
"GABRG2",14,1,0.746877450865038,0.999929785213453,0.216325458670515,"down"
"CHEK2",13,2,0.74724154655696,0.999929785213453,1.08600184774178e-35,"up"
"BARHL1",14,1,0.747255902707593,0.999929785213453,0.00152966154345488,"up"
"NEUROD4",15,0,0.74740980402463,0.999929785213453,0.0853044879419296,"up"
"CASP8AP2",15,0,0.747675751739567,0.999929785213453,4.59041019329018e-10,"up"
"SERPINA5",13,2,0.74792676873592,0.999929785213453,0.00852696535624903,"up"
"PTP4A3",11,4,0.748089222642555,0.999929785213453,0.180930621982076,"up"
"HSP90AB1",12,3,0.748421029634529,0.999929785213453,1.84011001660984e-40,"up"
"COX6C",11,4,0.748478197369007,0.999929785213453,0.00038172490113625,"up"
"CNGA2",15,0,0.748491410921284,0.999929785213453,0.00435956125757099,"up"
"NPFFR1",15,0,0.748598122635664,0.999929785213453,3.63919806331203e-20,"up"
"SLC4A8",13,2,0.748722082586577,0.999929785213453,8.52990636678435e-09,"up"
"MCMBP",14,1,0.748734114593525,0.999929785213453,2.06897081049237e-18,"up"
"WDR76",15,0,0.748817966423605,0.999929785213453,2.7437807260434e-27,"up"
"OPN1SW",14,1,0.748855648926976,0.999929785213453,0.17998731126259,"up"
"PLA2G4B",14,1,0.748934485843203,0.999929785213453,0.649267815562992,"up"
"PAQR9",14,1,0.749645191534768,0.999929785213453,0.000336265567659982,"up"
"NEK2",15,0,0.749726892778471,0.999929785213453,1.36960041658543e-48,"up"
"PKLR",14,1,0.749776573310951,0.999929785213453,0.251379931204348,"down"
"ZBTB49",14,1,0.749896770783867,0.999929785213453,7.97823585048087e-05,"up"
"MYO9B",10,5,0.749902617838287,0.999929785213453,6.95814127368825e-13,"up"
"COPS7A",15,0,0.749934747035126,0.999929785213453,0.0299470944179349,"up"
"CNPY3",13,2,0.749961921292582,0.999929785213453,1.08702171633417e-08,"up"
"TEX14",14,1,0.750068349510477,0.999929785213453,0.0088915974759464,"up"
"VSIG8",14,1,0.750132423717399,0.999929785213453,0.400359246207248,"down"
"DHX30",14,1,0.75022791609858,0.999929785213453,9.64222028633418e-11,"up"
"PFKP",12,3,0.750497003987125,0.999929785213453,1.73951794059618e-06,"up"
"ZBTB17",14,1,0.750633227563959,0.999929785213453,1.4092035408483e-05,"up"
"USP51",15,0,0.750725938776585,0.999929785213453,0.0500978771143833,"down"
"ANKK1",13,2,0.750844697026236,0.999929785213453,9.90045998616325e-05,"up"
"CNGA4",13,2,0.750903543168565,0.999929785213453,0.048966942074913,"up"
"GALR3",13,2,0.751299673776117,0.999929785213453,0.00030005136344146,"up"
"FRMPD4",14,1,0.751560441665907,0.999929785213453,0.0405659189302527,"down"
"YME1L1",14,1,0.75163858626401,0.999929785213453,7.9850330501904e-20,"up"
"TREML2",14,1,0.751791263534529,0.999929785213453,0.000216290785902883,"up"
"RPS6KB2",12,3,0.751814590283204,0.999929785213453,0.544771086007485,"up"
"RNF113A",15,0,0.752021716610709,0.999929785213453,7.03061643118491e-05,"up"
"HOXA11",12,3,0.752038881728883,0.999929785213453,2.40073308031956e-38,"up"
"UBA7",14,1,0.75264914412898,0.999929785213453,0.279103205590139,"down"
"JAG1",12,3,0.75265546498346,0.999929785213453,1.2652703522005e-06,"up"
"EEF2K",15,0,0.753377931661325,0.999929785213453,4.12069532625727e-05,"up"
"NOC2L",11,4,0.75347642587587,0.999929785213453,1.64219341090399e-26,"up"
"LRP6",14,1,0.753596556079564,0.999929785213453,1.43688663114575e-13,"up"
"QRFPR",12,3,0.753651420801471,0.999929785213453,0.72491262840948,"up"
"DCAF5",14,1,0.753656400767478,0.999929785213453,0.101921465698207,"down"
"SLC37A3",14,1,0.75376883342432,0.999929785213453,2.34488369772712e-32,"up"
"KCNA3",14,1,0.754480252536754,0.999929785213453,0.0103494780845824,"down"
"SCXB",11,4,0.754486569375001,0.999929785213453,NA,NA
"SCXA",11,4,0.754486569375001,0.999929785213453,NA,NA
"BNIP3L",15,0,0.754526150242599,0.999929785213453,0.0451205349104271,"up"
"ELAVL3",13,2,0.754815528341177,0.999929785213453,0.0398031052432313,"down"
"ZNF148",15,0,0.75484055926947,0.999929785213453,4.83925668335588e-08,"up"
"MED4",14,1,0.754879124135318,0.999929785213453,9.87215834809106e-11,"up"
"RIF1",15,0,0.754991822458772,0.999929785213453,4.63137056529073e-21,"up"
"JMJD7",15,0,0.755099850748521,0.999929785213453,0.140607085051266,"up"
"COL4A5",13,2,0.755161286407145,0.999929785213453,0.0016440345631111,"down"
"TECPR1",12,3,0.755249266992961,0.999929785213453,0.304552348651596,"up"
"ADCK4",15,0,0.755416730186115,0.999929785213453,NA,NA
"ATP6V1B1",14,1,0.75541784020329,0.999929785213453,0.000896417120255757,"up"
"ACTRT3",15,0,0.75582678380705,0.999929785213453,6.45283054912487e-08,"up"
"OR52I2",13,2,0.755983447145809,0.999929785213453,0.0211799529373014,"up"
"MAP1LC3A",13,2,0.756450491922964,0.999929785213453,0.330647750322683,"down"
"NBEA",14,1,0.756452595553767,0.999929785213453,0.00987820178153082,"down"
"STK32B",15,0,0.756489763000832,0.999929785213453,0.000221168087321821,"down"
"MEF2B",12,3,0.756654618079368,0.999929785213453,0.515696428935566,"up"
"RCBTB2",14,1,0.756760050645535,0.999929785213453,0.0137802741713959,"down"
"ACAP2",15,0,0.757436324798214,0.999929785213453,0.00142508859643616,"up"
"HEPACAM2",15,0,0.757490040082026,0.999929785213453,0.061875610734833,"up"
"GUK1",14,1,0.757695228196633,0.999929785213453,0.638322910494793,"down"
"CHD1L",11,4,0.758022851601611,0.999929785213453,1.46844196705738e-18,"up"
"TACR2",14,1,0.758074706510696,0.999929785213453,0.00485722909441458,"down"
"LEPREL1",15,0,0.758100837207931,0.999929785213453,NA,NA
"CD22",9,6,0.758483944589134,0.999929785213453,0.861652556603074,"up"
"MAPK3",14,1,0.758498359035326,0.999929785213453,0.000158951045798322,"down"
"PDE3B",12,3,0.758597343976999,0.999929785213453,1.03186158739133e-09,"up"
"HOXB1",14,1,0.758675879783344,0.999929785213453,0.293721934249552,"up"
"BARX1",14,1,0.758805563756574,0.999929785213453,0.00259075738342294,"down"
"PRDM11",15,0,0.758873205292204,0.999929785213453,0.369775003048605,"down"
"CA8",15,0,0.759069761396547,0.999929785213453,0.000300681511951486,"up"
"C9orf96",15,0,0.75926317967095,0.999929785213453,NA,NA
"BCAM",14,1,0.75926563709842,0.999929785213453,8.99357749810013e-05,"up"
"ASGR1",15,0,0.759562121237138,0.999929785213453,3.26378706696712e-10,"up"
"PTGER4",14,1,0.759781606981173,0.999929785213453,0.0232466286274596,"down"
"SERPINB12",13,2,0.759943836029813,0.999929785213453,0.0553690961371415,"down"
"NR1D1",12,3,0.760078798522344,0.999929785213453,8.69381433563391e-06,"up"
"RLIM",15,0,0.760135812710117,0.999929785213453,5.05255357193273e-17,"up"
"SORBS1",14,1,0.760175370024085,0.999929785213453,0.00203678401641714,"down"
"SH2D7",15,0,0.760181390043604,0.999929785213453,0.0248441540738851,"up"
"ASXL1",11,4,0.760449837537331,0.999929785213453,3.57254159550236e-19,"up"
"ATP8B2",14,1,0.760480383203321,0.999929785213453,0.00621054413051775,"down"
"ACOT12",15,0,0.760530576426998,0.999929785213453,0.183087960477899,"down"
"SNAI2",15,0,0.760633667290492,0.999929785213453,0.0483014789154655,"up"
"WDFY3",14,1,0.760713940262438,0.999929785213453,0.419471458871065,"up"
"ASF1A",15,0,0.760767760109235,0.999929785213453,0.000614945632593418,"up"
"TMEFF1",14,1,0.760910987113734,0.999929785213453,0.257127106723139,"up"
"FAM210B",13,2,0.761032765217661,0.999929785213453,6.38938499137649e-05,"up"
"ZDHHC20",14,1,0.761308518873064,0.999929785213453,1.00122497490528e-05,"up"
"ASGR2",15,0,0.76145235309398,0.999929785213453,0.00119854446130859,"up"
"FOXM1",14,1,0.761471490857423,0.999929785213453,2.26267497713118e-42,"up"
"LOC649395",15,0,0.761954037832992,0.999929785213453,NA,NA
"MAP2K1",14,1,0.762039017493288,0.999929785213453,0.000343286082196929,"up"
"CTDP1",10,5,0.762090551869722,0.999929785213453,5.8017047519902e-06,"up"
"CYP2J2",14,1,0.762187231453466,0.999929785213453,0.0684958170145267,"down"
"RIPK4",14,1,0.762255262127185,0.999929785213453,0.108506608800146,"down"
"BTAF1",14,1,0.762459381151588,0.999929785213453,3.82984631209093e-06,"up"
"GPRC5A",15,0,0.762581694821767,0.999929785213453,2.21406870972025e-22,"up"
"SP7",14,1,0.762639850791729,0.999929785213453,0.0236310819721696,"up"
"EVI2B",15,0,0.762795662514806,0.999929785213453,0.798628899568947,"down"
"DOK3",15,0,0.763323774393503,0.999929785213453,0.103191414012243,"up"
"CHD6",9,6,0.763684644092782,0.999929785213453,2.36475627548905e-06,"up"
"SP110",15,0,0.763807593152922,0.999929785213453,8.88815083587644e-09,"up"
"VRK1",12,3,0.764118348659847,0.999929785213453,3.02221605070138e-16,"up"
"SFR1",15,0,0.764244391593787,0.999929785213453,1.25483566964772e-12,"up"
"ATG12",14,1,0.764588092735659,0.999929785213453,0.00254905994816546,"up"
"MC4R",13,2,0.764643140534429,0.999929785213453,0.023942836838431,"down"
"MST1R",15,0,0.765190911119769,0.999929785213453,6.26458878302403e-06,"up"
"KBTBD7",14,1,0.765468445057092,0.999929785213453,2.42670962443332e-11,"up"
"DGKB",9,6,0.765572612447399,0.999929785213453,0.0126182306842565,"down"
"STAG3L1",15,0,0.765674882705248,0.999929785213453,1.66434605597755e-08,"up"
"STAG3L3",15,0,0.765674882705248,0.999929785213453,1.26506234541565e-17,"up"
"STAG3L2",15,0,0.765674882705248,0.999929785213453,6.68816289171065e-20,"up"
"PDK4",15,0,0.765849843431218,0.999929785213453,0.00100918410282383,"down"
"SOX17",15,0,0.765863792884653,0.999929785213453,0.00379417160050408,"down"
"ANGEL2",15,0,0.766046557850589,0.999929785213453,6.25157318831326e-12,"up"
"CCBE1",14,1,0.766154157814079,0.999929785213453,0.0739327559670811,"down"
"KCND3",12,3,0.766586388558935,0.999929785213453,0.0138008388367625,"down"
