"","#wt","#mut","pvalue","p_adj","tcga_pvalue","tcga_tumor_vs_normal"
"SCYL2",14,1,0.000598721113741186,0.0185745422300939,4.23286372817136e-24,"down"
"KLHL10",15,0,0.000614521821811907,0.0189154934297471,0.0916064224583903,"up"
"FGD5",15,0,0.000615490391160425,0.0189154934297471,0.760304735865703,"up"
"GTF2H1",15,0,0.000626376856305085,0.0191588439469577,0.142941991773847,"down"
"MMP2",14,1,0.00063091018612189,0.0191588439469577,0.642630355076111,"up"
"KCNH2",13,2,0.000632189167818952,0.0191588439469577,5.17203459105154e-22,"up"
"C1R",15,0,0.000645216271057921,0.0194465224953723,1.15771875518624e-13,"up"
"RBP7",15,0,0.000647623266726422,0.0194465224953723,0.00802186473681443,"up"
"TBC1D2B",15,0,0.000661587070770385,0.0197751094304244,5.54461594839965e-27,"up"
"HSPBAP1",15,0,0.000688587899883618,0.0204886199665371,1.87261617062572e-23,"up"
"KCTD9",14,1,0.000718190708504384,0.0212118762043898,5.50011032238527e-10,"up"
"TTC19",15,0,0.00071937618658334,0.0212118762043898,3.29549573128258e-35,"down"
"FRMPD1",15,0,0.000730166101955507,0.0214334856654742,1.12537892103471e-10,"down"
"ATP7B",14,1,0.000744472878530684,0.0216002475552017,6.75561236071284e-10,"up"
"IL1RAPL2",14,1,0.000745485829770571,0.0216002475552017,1.24740455697152e-05,"down"
"CEACAM1",15,0,0.000745746401997491,0.0216002475552017,4.84252488647453e-32,"down"
"USP1",15,0,0.000765871424948161,0.0220343821574435,2.54763324202292e-09,"down"
"RXRG",12,3,0.000773915055004518,0.0220343821574435,1.38028256131378e-05,"down"
"TMEM117",15,0,0.000774070298430293,0.0220343821574435,0.00128140503671181,"down"
"TBC1D14",13,2,0.000774199189766576,0.0220343821574435,1.93323783099187e-15,"down"
"ITGAX",13,2,0.000812382409693152,0.023021018414941,9.07839380468961e-124,"up"
"SSR1",15,0,0.000835211758950905,0.023565931784882,0.00221132452213277,"down"
"RASAL3",14,1,0.000844338256801861,0.0237014145856514,2.53825603579294e-84,"up"
"COLQ",15,0,0.000847254966856466,0.0237014145856514,3.08707738892854e-30,"up"
"CRYZ",15,0,0.000905163287316083,0.0252136122500897,4.19054754072588e-22,"down"
"CLC",15,0,0.000919225805233793,0.0253917874727777,0.658074694194428,"down"
"EXOC2",15,0,0.000919317694935582,0.0253917874727777,4.54121460654489e-07,"down"
"IKZF2",15,0,0.000923307454704837,0.02539483444747,0.644794657002721,"down"
"HDGFRP2",13,2,0.000943909583816876,0.0258528541241225,NA,NA
"JMJD8",13,2,0.00095964425791973,0.0261742971347606,0.0019315949647066,"up"
"IL1R2",15,0,0.000989361890118381,0.026872875239481,0.237368434473778,"up"
"SMYD2",13,2,0.00101362052844794,0.0273009206722642,6.43012008288383e-96,"up"
"HTR3A",14,1,0.00102066299958476,0.0273009206722642,0.00113702741315662,"up"
"MYO9A",13,2,0.001021725162995,0.0273009206722642,0.000193420938994488,"down"
"APRT",15,0,0.00102597333357561,0.0273009206722642,2.15435002614975e-55,"up"
"SGK1",15,0,0.00102597410409059,0.0273009206722642,0.662119160742394,"down"
"ELF4",15,0,0.00103871306061647,0.0275279987643539,3.81097253461753e-28,"up"
"MCOLN2",15,0,0.00104663629837427,0.0276045785759512,1.40177711131219e-07,"up"
"STL",15,0,0.00105003667360401,0.0276045785759512,NA,NA
"WDR87",13,2,0.00105745858138264,0.0276780441119826,0.713317376189997,"down"
"MMP3",14,1,0.00106815922486999,0.0276780441119826,0.345826753115199,"down"
"MMP10",14,1,0.00106815922486999,0.0276780441119826,0.494036372622608,"up"
"CYP11B1",14,1,0.00106974414303874,0.0276780441119826,0.218560073535123,"up"
"P2RY2",15,0,0.00107753231340952,0.0277697894629083,1.35564570123587e-17,"down"
"CSNK2A1P",15,0,0.00108490712056382,0.0278502039655324,NA,NA
