"","#wt","#mut","pvalue","p_adj"
"PWP2",8,1,0.0020937630842528,0.0442121714500607
"ILF2",7,2,0.00210474692286311,0.044249307250521
"PANK3",8,1,0.00210904122550604,0.044249307250521
"CDC23",8,1,0.00215025280716985,0.0449698238841337
"ZNF148",9,0,0.00216774543327458,0.045191279000686
"JMJD4",6,3,0.00220163561740638,0.0456772798976921
"MAST2",8,1,0.0022050138172427,0.0456772798976921
"FOXB2",8,1,0.00221489053041812,0.0457371401013155
"NDNL2",9,0,0.00222569279012563,0.0458156761137182
"MPP5",9,0,0.00227632267866185,0.0467109976630736
"SMARCA5",7,2,0.00230193195820994,0.0470402481984947
"NPR2",9,0,0.0023067399437392,0.0470402481984947
"METTL1",9,0,0.00232941598516834,0.0473551460835775
"MTMR2",8,1,0.0023846519401951,0.0483279616115081
"RBM28",9,0,0.00240690641324171,0.0486284240156797
"TP53",5,4,0.00241976882703832,0.0487378668978241
"SCAP",8,1,0.00246445115598981,0.0494855744389856
"MLX",9,0,0.00248739540847642,0.0497935484522527
"FOXN1",9,0,0.00251552249224973,0.0502030799825205
"PARK2",9,0,0.00262998363091893,0.0514742420785072
"TP73",6,3,0.0026308365018578,0.0514742420785072
"P2RY1",9,0,0.00263815363177022,0.0514742420785072
"CYR61",9,0,0.00263979026141126,0.0514742420785072
"STEAP1",9,0,0.00264716595782877,0.0514742420785072
"KRAS",8,1,0.00265397943648649,0.0514742420785072
"CBWD5",9,0,0.00265785117973349,0.0514742420785072
"CBWD3",9,0,0.00265785117973349,0.0514742420785072
"CBWD6",9,0,0.00265785117973349,0.0514742420785072
"CBWD7",9,0,0.00265785117973349,0.0514742420785072
"XRCC5",9,0,0.00268016270962301,0.0517532303751983
"SLC35B2",9,0,0.00272358933340577,0.052437105224924
"MAGED4",9,0,0.00273285321450834,0.0524611646397994
"PIK3C3",9,0,0.00275315983340452,0.0524708852670076
"CDK7",9,0,0.00275485791839203,0.0524708852670076
"WDR75",9,0,0.00275740674180425,0.0524708852670076
"RAB40AL",9,0,0.00279502413426092,0.0528328105205749
"XPOT",9,0,0.00280277294599363,0.0528328105205749
"RBL2",8,1,0.00280420572666606,0.0528328105205749
"OPN5",9,0,0.00281226889773722,0.0528328105205749
"CCNA2",7,2,0.00281678137361452,0.0528328105205749
"MAT2A",8,1,0.00282946903353742,0.0529191551243884
"WDR11",9,0,0.00287511284554409,0.0533812286091312
"CHRNA10",7,2,0.00287680143244906,0.0533812286091312
"SOCS2",9,0,0.00287863942850952,0.0533812286091312
"KCNMB3",9,0,0.00289544172279133,0.053541134229921
"SSTR5",9,0,0.00292661492770441,0.0538605456170514
"GAK",8,1,0.002934419491884,0.0538605456170514
"GNMT",9,0,0.00294815781007096,0.0538605456170514
"TM4SF4",9,0,0.00294905839084614,0.0538605456170514
"DNM2",8,1,0.0029538551598719,0.0538605456170514
"PI4KA",8,1,0.00299700192496188,0.054129313811444
"HS3ST2",9,0,0.0029998711540643,0.054129313811444
"CIRH1A",8,1,0.00300193892788547,0.054129313811444
"ZBTB7B",7,2,0.00300876599789646,0.054129313811444
"MSC",9,0,0.00300994045636505,0.054129313811444
"SSH3",9,0,0.00302279807382688,0.0542116060034815
"MASTL",8,1,0.0030697764395764,0.0548979823574514
"DHX30",8,1,0.00307784288499613,0.0548979823574514
"SPOPL",7,2,0.00310995855200846,0.0553200779387157
"PPP2CB",9,0,0.00312642762901238,0.0553641986568901
"DIMT1",9,0,0.00313306420953785,0.0553641986568901
"FGF3",9,0,0.00313781205342289,0.0553641986568901
"TCF7L2",8,1,0.0031646749966362,0.0556880713117757
"RDH16",9,0,0.00322045078032884,0.0564005233117229
"SRPX2",9,0,0.0032223947018919,0.0564005233117229
"FOXB1",9,0,0.00327920976307605,0.0572418856242555
"CA2",9,0,0.00334792161768804,0.0581661864419276
"TMEM170B",9,0,0.0033499316053478,0.0581661864419276
"TAAR6",9,0,0.00340051996506652,0.058882235701144
"SIGLEC12",6,3,0.0034091609121194,0.058882235701144
"ZRSR2",9,0,0.003430161335084,0.0590221433143608
"SAR1A",9,0,0.00343529431756362,0.0590221433143608
"MCM3",9,0,0.00345176429278049,0.0590978783943714
"SULT6B1",7,2,0.00345775854339203,0.0590978783943714
"MATN1",9,0,0.00348282863362037,0.0593713443637472
"SUPV3L1",9,0,0.00351622866250778,0.0594353344701315
"GDF15",9,0,0.00351727683609215,0.0594353344701315
"TCEA1",9,0,0.00352147221778343,0.0594353344701315
"TAF5",9,0,0.00353197950311002,0.0594353344701315
"PKNOX2",6,3,0.00353198061547222,0.0594353344701315
"CSNK1D",8,1,0.0035503470638778,0.0595912099490874
"HECTD1",9,0,0.00357427867271054,0.0597042377370296
"NCKIPSD",7,2,0.00357532251648573,0.0597042377370296
"RRP9",8,1,0.00360314039460818,0.0600156667254584
"CFLAR",9,0,0.00363422871620334,0.0602450962472471
"NSF",4,5,0.00364676271942088,0.0602450962472471
"HNRNPA0",9,0,0.00366887231091717,0.0602450962472471
"TTC27",7,2,0.00367178980277183,0.0602450962472471
"THRA",9,0,0.00367213464751781,0.0602450962472471
"UBE2N",9,0,0.00367213464751781,0.0602450962472471
"DDIT3",9,0,0.00370599167308683,0.060648553730066
"PRR5L",9,0,0.00373680236490148,0.0610002700265464
"RAB17",9,0,0.0037589444766789,0.0611402426766996
"RFFL",9,0,0.00377339719544556,0.0611402426766996
"RAD51L3-RFFL",9,0,0.00377339719544556,0.0611402426766996
"C1QTNF6",9,0,0.00379908431146292,0.0612560943356231
"TRAIP",8,1,0.00379926280175114,0.0612560943356231
"LRRN1",8,1,0.00380893987774433,0.0612591175446952
"CSNK2A2",9,0,0.00381816681305158,0.0612591175446952
"SPRYD4",9,0,0.00386225552344244,0.0615322682077659
"BIRC7",9,0,0.00386339172523553,0.0615322682077659
