"","#wt","#mut","pvalue","p_adj"
"RNF139",9,0,0.121840776920601,0.612479174305172
"PARP8",9,0,0.122187524632976,0.613166424710311
"NEUROD1",9,0,0.122250857076533,0.613166424710311
"PKP3",8,1,0.122258546103431,0.613166424710311
"WDR87",8,1,0.122365666449277,0.613233757205603
"ARHGAP18",9,0,0.122650306066647,0.61366093851672
"LSR",9,0,0.122719071810474,0.61366093851672
"LOXL2",9,0,0.122732187703344,0.61366093851672
"RPL22L1",8,1,0.123209342412913,0.615576447398867
"GNB1",6,3,0.123332653849398,0.615722516738604
"GPR65",9,0,0.123494052665119,0.615814400957762
"KCNG4",9,0,0.123632449188939,0.615814400957762
"TDRKH",7,2,0.12372857443772,0.615814400957762
"SLA2",9,0,0.123798554738167,0.615814400957762
"KLRG2",8,1,0.123837467128945,0.615814400957762
"PKDCC",9,0,0.123915594508995,0.615814400957762
"GPR63",8,1,0.124044251373364,0.615832842958351
"ATG14",9,0,0.124107489665709,0.615832842958351
"ATP2C2",9,0,0.124326293592704,0.616345550355997
"RAB12",9,0,0.124399155388888,0.616345550355997
"AKR1E2",7,2,0.124614234553319,0.61646087327703
"AHRR",8,1,0.12461596945812,0.61646087327703
"IDH1",9,0,0.124704995602565,0.61646087327703
"RPA4",9,0,0.125343540672452,0.618947976406167
"IRAK2",9,0,0.125523587639016,0.618947976406167
"C12orf5",9,0,0.125547478909189,0.618947976406167
"UPK1A",7,2,0.125586388490052,0.618947976406167
"ACHE",8,1,0.125786994806849,0.619012450755013
"TSPAN8",9,0,0.125838672819536,0.619012450755013
"STC2",9,0,0.126124943432379,0.619012450755013
"GPR132",9,0,0.126127326370102,0.619012450755013
"C1QTNF6",9,0,0.126144981823197,0.619012450755013
"GPNMB",7,2,0.126166938014849,0.619012450755013
"CCNC",9,0,0.126602426754257,0.620683807570496
"MLX",9,0,0.127075857452653,0.622538538194322
"GPR160",8,1,0.127221336644915,0.62278507729317
"MMRN2",9,0,0.127830172923661,0.624711070625758
"TMED10",9,0,0.12783851389792,0.624711070625758
"MAP3K1",8,1,0.127901120647596,0.624711070625758
"DEAF1",8,1,0.128142778269219,0.625424670970946
"ITGB2",9,0,0.128247476040237,0.625469247901156
"LRP6",9,0,0.128406770085764,0.625779828898977
