"","gene","freq_mut","pvalue_mut","freq_wt","pvalue_wt","adj_pvalues"
"KRAS","KRAS",81,3.92410482615966e-32,302,"1",2.42745124546237e-28
"TP53","TP53",190,1.86132532521726e-17,193,"0.999995702757822",1.15122971364688e-13
"BRAF","BRAF",67,8.57816720683799e-15,316,"0.999985354075118",5.30473860070861e-11
"CTNNB1","CTNNB1",25,3.72955437655086e-12,358,"0.948627682292715",2.3059834710214e-08
"NRAS","NRAS",26,9.52710558299046e-10,357,"0.999826742099116",5.8896566714047e-06
"PIK3CA","PIK3CA",55,1.87984551421855e-09,328,"0.999376576045357",1.16193251233849e-05
"RRAS2","RRAS2",3,2.43268202990954e-06,380,"0.449941591257464",0.015033974944841
"DDX27","DDX27",10,9.77746342526709e-06,373,"0.999243611503683",0.0604149465047253
"RBM39","RBM39",10,3.08450287491283e-05,373,"0.710693443429497",0.190560587612115
"WDR82","WDR82",2,6.91624198336976e-05,381,"0.999083407243818",0.42721626731275
"DCAF8L2","DCAF8L2",16,7.18957827467422e-05,367,"0.851330980610872",0.44402835424388
"SCAP","SCAP",20,8.01883174841928e-05,363,"0.409512039433261",0.49516286046489
"ATP5B","ATP5B",3,9.77382213486851e-05,380,"0.86905164691248",0.603435778606782
"ANKRD29","ANKRD29",9,0.000187239431270399,374,"0.872438168447717",1
"MMS22L","MMS22L",17,0.000229491967065967,366,"0.842181148659667",1
"RNF20","RNF20",15,0.000249959427739451,368,"0.773105270604194",1
"MED8","MED8",3,0.000304083162698679,380,"0.791946262934105",1
"TOP2A","TOP2A",9,0.000323729484626176,374,"0.915301254290146",1
"SLC2A2","SLC2A2",9,0.000336195156292685,374,"0.846604940743371",1
"CCNK","CCNK",9,0.000447297147769287,374,"0.568414484192809",1
"PDE5A","PDE5A",13,0.000585970571648145,370,"0.391840161145969",1
"UBE2D3","UBE2D3",2,0.000630568596347352,381,"0.99822189548281",1
"FCGRT","FCGRT",7,0.000649727365429247,376,"0.908450029201893",1
"DDX39B","DDX39B",6,0.000701825782710265,377,"0.89655238527122",1
"PPIL2","PPIL2",6,0.00075380847251194,377,"0.529946236847949",1
"KIF2B","KIF2B",37,0.000839963145149765,346,"0.254468203637338",1
"DLX5","DLX5",7,0.00112036233679063,376,"0.812405790486418",1
"KCTD9","KCTD9",6,0.00113565807927042,377,"0.869711218317101",1
"GLDC","GLDC",18,0.00132274071011402,365,"0.227904552107046",1
"SKIV2L2","SKIV2L2",10,0.00139166370112349,373,"0.983817756547787",1
"SOX3","SOX3",13,0.00139814817081709,370,"0.493511067537915",1
"COPS8","COPS8",2,0.00144534446302143,381,"0.985423804530891",1
"SREBF1","SREBF1",15,0.00149159776120164,368,"0.292424635647886",1
"LAMA5","LAMA5",71,0.00173127068745601,312,"0.536254700436513",1
"RBMY1E","RBMY1E",1,0.00175655296699131,382,"0.101614813999374",1
"PRRX1","PRRX1",10,0.0018603006727541,373,"0.436730097626109",1
"SORD","SORD",7,0.00191266040971568,376,"0.913393914988867",1
"TTK","TTK",14,0.00194112061620902,369,"0.95222752062478",1
"UBA3","UBA3",7,0.00199746658158794,376,"0.699530636458171",1
"FPR1","FPR1",14,0.00203444623626154,369,"0.355197720170204",1
"IDO2","IDO2",8,0.00217336284524838,375,"0.254044432994534",1
"BCL2L10","BCL2L10",3,0.00223097256368263,380,"0.287793457970914",1
"ARSG","ARSG",20,0.00230453966345995,363,"0.534521540649575",1
"ABCA1","ABCA1",38,0.00244486875401072,345,"0.315573258825429",1
"MLLT11","MLLT11",1,0.00252026150015043,382,"0.16102328238279",1
"APC","APC",47,0.00253826860021568,336,"0.798961550628829",1
"MYC","MYC",6,0.00255905791814979,377,"0.939796084679603",1
"SERPINA1","SERPINA1",6,0.0027179350677992,377,"0.138386456262519",1
"SLC38A6","SLC38A6",10,0.00271843805865765,373,"0.509633651807516",1
"WDR70","WDR70",9,0.00272022738116018,374,"0.982381525984761",1
"CCNI","CCNI",4,0.00279705022286639,379,"0.531334938248154",1
"RNPC3","RNPC3",9,0.00280277801702357,374,"0.703000920364251",1
"MDM2","MDM2",9,0.00309342699478303,374,"0.999589895103056",1
"PKD1","PKD1",76,0.00310708419113755,307,"0.439573156514234",1
"SMAD4","SMAD4",18,0.00325708588900053,365,"0.403396411272411",1
"POLE2","POLE2",14,0.00328195564102129,369,"0.97299411732825",1
"IL1RL1","IL1RL1",22,0.00336620180593869,361,"0.484817658310882",1
"WDR46","WDR46",9,0.00343118740335448,374,"0.997235786854289",1
"KLF5","KLF5",7,0.00343585579310905,376,"0.209758655492915",1
"GGA2","GGA2",6,0.00347694748032725,377,"0.361538857282635",1
"XRCC5","XRCC5",9,0.00348178929492116,374,"0.996840895264417",1
"RNF40","RNF40",16,0.0034837403082083,367,"0.99393644374104",1
"ITGA1","ITGA1",18,0.00351773308626655,365,"0.115551090256296",1
"PRMT1","PRMT1",5,0.00353615825901034,378,"0.953763135669353",1
"RGPD1","RGPD1",2,0.00367777601275205,381,"0.903987222069714",1
"BTBD2","BTBD2",8,0.00395916802007328,375,"0.258287115700359",1
"TAF3","TAF3",19,0.00411451080217725,364,"0.973329602149345",1
"NBEAL1","NBEAL1",21,0.00422794428113008,362,"0.487337408026312",1
"AIFM1","AIFM1",4,0.00439932592865094,379,"0.924060469986746",1
"AAMP","AAMP",5,0.00446743842583275,378,"0.980108555141046",1
"CTSB","CTSB",7,0.00455397975260822,376,"0.669550165805998",1
"SFR1","SFR1",1,0.00458227453968005,382,"0.825413170163358",1
"CD83","CD83",3,0.00458229230098346,380,"0.741304822123147",1
"DDX46","DDX46",10,0.00468666578680213,373,"0.603621645440031",1
"NFE2L2","NFE2L2",16,0.0046959120213418,367,"0.64096961823414",1
"ARID3C","ARID3C",8,0.00471936363018294,375,"0.282858490348454",1
"RAB36","RAB36",9,0.00478555890200371,374,"0.804050009821133",1
"SRCAP","SRCAP",47,0.00496530304052002,336,"0.20656276681969",1
"RNF19A","RNF19A",5,0.00514261348180511,378,"0.70178288755447",1
"PKNOX2","PKNOX2",13,0.0051496509936242,370,"0.334451757737121",1
"PAX1","PAX1",11,0.00538022942642118,372,"0.10989215160726",1
"KIF12","KIF12",16,0.00546019299351166,367,"0.46929066236994",1
"RNF43","RNF43",19,0.00550452003663877,364,"0.691918872989351",1
"HEATR2","HEATR2",21,0.00552545256151081,362,"0.0747681866744806",1
"DSP","DSP",40,0.0055631495870857,343,"0.404436049936073",1
"CCKAR","CCKAR",11,0.00557690433056401,372,"0.303780512016364",1
"ERN2","ERN2",17,0.0056623355488844,366,"0.877980634589932",1
"GPR19","GPR19",5,0.00575842460359993,378,"0.895754848388216",1
"ATP5A1","ATP5A1",5,0.00588982459884636,378,"0.663614891526136",1
"FBXW7","FBXW7",24,0.00590325595505707,359,"0.999060712806145",1
"EZH2","EZH2",20,0.00602751862045601,363,"0.854018174928043",1
"CDK4","CDK4",4,0.00607631840014328,379,"0.948538038030732",1
"RASGEF1A","RASGEF1A",11,0.00609384137508435,372,"0.9776447112626",1
"DNA2","DNA2",17,0.00612491845558795,366,"0.640781989556949",1
"KCNK3","KCNK3",13,0.00661628498057563,370,"0.242775964223939",1
"FKBP10","FKBP10",12,0.00670140254644422,371,"0.568847694113172",1
"BIRC5","BIRC5",4,0.00671389523839162,379,"0.494579461213316",1
"CLEC2D","CLEC2D",2,0.00679991857659148,381,"0.934829400123754",1
"TTC37","TTC37",12,0.00698856075102249,371,"0.179879377397179",1
"HRAS","HRAS",8,0.00706322190213378,375,"0.572776175441549",1
"PPARA","PPARA",8,0.00731830799213183,375,"0.116826543003294",1
"SH2D6","SH2D6",5,0.00733839648134829,378,"0.877566696822701",1
"TENC1","TENC1",21,0.00782347123982015,362,"0.94219745881114",1
"CD14","CD14",6,0.00801979035093269,377,"0.31787494923024",1
"RAB7A","RAB7A",1,0.00809533379221199,382,"0.31111222079421",1
"PDZK1IP1","PDZK1IP1",1,0.00817231729275826,382,"0.196115412337596",1
"DLD","DLD",11,0.00822124135501708,372,"0.770107224509591",1
"TBL3","TBL3",11,0.00827163079524514,372,"0.996995771713983",1
"KEAP1","KEAP1",31,0.00833825654014764,352,"0.910016396719095",1
"IRS2","IRS2",32,0.0084808257781639,351,"0.37204203431077",1
"OGDH","OGDH",12,0.00849802571043829,371,"0.872236082128273",1
"RPS6KA4","RPS6KA4",15,0.00852993799083963,368,"0.235013247487504",1
"MCHR1","MCHR1",6,0.00856685727026264,377,"0.354095036143912",1
"RFC5","RFC5",7,0.00868458913033125,376,"0.971786743628692",1
"MAPKAPK2","MAPKAPK2",12,0.0088966936468064,371,"0.949338330042564",1
"HNRNPD","HNRNPD",3,0.00890096162985054,380,"0.677850505062531",1
"NEUROG3","NEUROG3",4,0.00892525026666308,379,"0.848217073681535",1
"NSUN2","NSUN2",12,0.00893276864946963,371,"0.915686973319197",1
"RAB11A","RAB11A",2,0.00912601664525877,381,"0.0685551317626094",1
"TREX2","TREX2",6,0.00916594920333029,377,"0.623941144444655",1
"VHL","VHL",3,0.00917448181252806,380,"0.103783637608881",1
"BANK1","BANK1",15,0.00920609718105011,368,"0.231681127405358",1
"RBMXL1","RBMXL1",9,0.00928310931236291,374,"0.709134740324317",1
"ATP2C2","ATP2C2",14,0.00935121383159697,369,"0.0732845691864757",1
"RASL10A","RASL10A",2,0.00935441770706063,381,"0.999916099308172",1
"CDH1","CDH1",12,0.0100139682829226,371,"0.888463286785198",1
"TM4SF4","TM4SF4",4,0.0100225193898448,379,"0.393606033754093",1
"SBDS","SBDS",3,0.0100931825523045,380,"0.48992044053858",1
"PYROXD1","PYROXD1",9,0.0101040455141936,374,"0.872454611094479",1
"TMPRSS2","TMPRSS2",8,0.0101419735324352,375,"0.32676836189822",1
"MPZ","MPZ",2,0.0101547831495037,381,"0.897759386180517",1
"SRM","SRM",6,0.0102068316001119,377,"0.28416408144745",1
"SH2D2A","SH2D2A",21,0.0104300333928674,362,"0.10306372447003",1
"HS3ST6","HS3ST6",9,0.0105900874959809,374,"0.0668239635612428",1
"UTY","UTY",6,0.0108061091353859,377,"0.991978198621102",1
"STAT6","STAT6",9,0.0108238400695843,374,"0.405491945525772",1
"MCRS1","MCRS1",5,0.0109182931478692,378,"0.433186513493831",1
"TFEC","TFEC",9,0.0109248984220758,374,"0.359289611253357",1
"EPAS1","EPAS1",24,0.0112612942248954,359,"0.663748938273679",1
"ATP12A","ATP12A",15,0.0113963966254676,368,"0.814914667717858",1
"LEFTY2","LEFTY2",8,0.011500731508397,375,"0.0988118503237333",1
"ATM","ATM",44,0.0116250921866061,339,"0.575625560509742",1
"NOC2L","NOC2L",14,0.0120670332408039,369,"0.691987293819544",1
"ELF3","ELF3",11,0.0123793784170534,372,"0.408059026799045",1
"HS3ST2","HS3ST2",8,0.0125954469474074,375,"0.827851215985031",1
"MAGEC3","MAGEC3",11,0.012674999925555,372,"0.249546537149894",1
"LCN8","LCN8",2,0.012872124196341,381,"0.692063316460871",1
"OR2T4","OR2T4",12,0.0130072295800227,371,"0.428473564124709",1
"VRK3","VRK3",8,0.0130616669557381,375,"0.0601839314385103",1
"NBN","NBN",13,0.0131898006950866,370,"0.18063829016905",1
"ARG2","ARG2",2,0.0132318805364214,381,"0.10509235667846",1
"GPN3","GPN3",5,0.013339660989843,378,"0.703166006032732",1
"PTPN11","PTPN11",7,0.0134522193267952,376,"0.476704071413096",1
"TSC1","TSC1",11,0.0134707062491746,372,"0.416246879964398",1
"LPAR3","LPAR3",11,0.0135466681231038,372,"0.317774383995123",1
"TRPM7","TRPM7",19,0.0137597665274165,364,"0.790149277329763",1
"PRKDC","PRKDC",59,0.0142210950328244,324,"0.598831560694372",1
"NAT14","NAT14",6,0.0142870632857061,377,"0.867111694514291",1
"BCL2","BCL2",6,0.014322918090971,377,"0.181896494777436",1
"HRH4","HRH4",8,0.0143825527576685,375,"0.649756096209508",1
"CBS","CBS",14,0.0144043242921396,369,"0.782275368282511",1
"SMYD2","SMYD2",6,0.0144142698592063,377,"0.177420014743896",1
"GPR88","GPR88",7,0.0145959034032609,376,"0.109540650330615",1
"MTA2","MTA2",12,0.015051710966541,371,"0.450307127669117",1
"EIF3H","EIF3H",7,0.0150525360650486,376,"0.843120969196195",1
"TWIST1","TWIST1",8,0.0151215426376105,375,"0.177208138589797",1
"SMAP1","SMAP1",5,0.0151263947929187,378,"0.757665416679582",1
"POLG","POLG",19,0.0152151921045164,364,"0.25551158695846",1
"ATR","ATR",32,0.0153108587409953,351,"0.832928536620711",1
"G3BP2","G3BP2",7,0.0153427199985096,376,"0.529771692491157",1
"KIF17","KIF17",22,0.0154200292378539,361,"0.0526537929021773",1
"STK32C","STK32C",3,0.0154574077143793,380,"0.11015817410938",1
"SERPINE2","SERPINE2",7,0.0155296614646367,376,"0.10049743279257",1
"ZRSR2","ZRSR2",2,0.0155484024466598,381,"0.671053242537875",1
"FTSJ3","FTSJ3",1,0.0155796774171713,382,"0.98439763204367",1
"FRAS1","FRAS1",49,0.0160413763905065,334,"0.467433013265489",1
"CEACAM1","CEACAM1",11,0.0161396242696377,372,"0.31861776779536",1
"MCM10","MCM10",14,0.0162808160588752,369,"0.38562069301464",1
"CDC37","CDC37",10,0.0163250888851931,373,"0.539789160334137",1
"GLUD2","GLUD2",13,0.0167037244199721,370,"0.970154283958321",1
"GALR3","GALR3",2,0.0170364385496433,381,"0.257958709883397",1
"ABCA4","ABCA4",31,0.0171736560299111,352,"0.624086763064095",1
"DARS","DARS",4,0.0172354317495164,379,"0.983022027323662",1
"PMP2","PMP2",8,0.0173245166600013,375,"0.859774950913452",1
"WBP2","WBP2",5,0.0175117729728812,378,"0.397369841129841",1
"ITGB7","ITGB7",10,0.0176059360915101,373,"0.602627628744835",1
"PIK3CB","PIK3CB",19,0.0176096029228481,364,"0.676938097871777",1
"LYNX1","LYNX1",4,0.0176862240911682,379,"0.234621789415395",1
"PRDM7","PRDM7",14,0.0178161000171786,369,"0.25641035075365",1
"RAX","RAX",3,0.0178994885930432,380,"0.079794797310231",1
"NCBP2","NCBP2",2,0.0179650760022547,381,"0.914730814628785",1
"ZDHHC20","ZDHHC20",7,0.0180173538780251,376,"0.777949941909533",1
"ACTG1","ACTG1",5,0.0180750018757174,378,"0.743056634527118",1
"SMIM3","SMIM3",5,0.0181518406298668,378,"0.654539702063298",1
"GABRA6","GABRA6",12,0.0181923841819007,371,"0.710647228661619",1
"RFWD2","RFWD2",8,0.0181953951454418,375,"0.733675575527866",1
"KIT","KIT",20,0.0182744391504641,363,"0.0657779830866187",1
"ZBTB6","ZBTB6",4,0.0183238685174395,379,"0.830236144165081",1
"NFAT5","NFAT5",18,0.0184094348110436,365,"0.65643123465151",1
"FUBP1","FUBP1",9,0.0185406509757601,374,"0.679877455641858",1
"KCTD13","KCTD13",6,0.0186815064574581,377,"0.475546754623797",1
"ZNF197","ZNF197",15,0.0187562698458964,368,"0.16741598464814",1
"TTC27","TTC27",11,0.0190464648751442,372,"0.67002782201668",1
"CDX2","CDX2",4,0.0191278880661824,379,"0.101781863637789",1
"SF3B4","SF3B4",5,0.0191811504578111,378,"0.518335375420713",1
"GNAS","GNAS",49,0.0195279909066985,334,"0.609184608595435",1
"SETX","SETX",23,0.0195691461181786,360,"0.546359479825264",1
"POLA2","POLA2",6,0.0199163449359849,377,"0.683582959892719",1
"SGCG","SGCG",4,0.0201405759289072,379,"0.181225083304826",1
"PCK2","PCK2",6,0.020295727555773,377,"0.123584512130369",1
"DDX3X","DDX3X",16,0.0205502626902173,367,"0.905118168380908",1
"UBE2F","UBE2F",4,0.0212243373229062,379,"0.449534070864622",1
"CADM2","CADM2",13,0.0212997050809761,370,"0.837289360083799",1
"FERMT3","FERMT3",11,0.021480387123879,372,"0.975943655019944",1
"KATNB1","KATNB1",5,0.022384374893401,378,"0.339804846815166",1
"GJB2","GJB2",4,0.0224957995145315,379,"0.316533647299248",1
"SDCBP","SDCBP",5,0.0225033440341205,378,"0.0599570481063971",1
"GPR20","GPR20",8,0.0225620794270649,375,"0.102097837926682",1
"RREB1","RREB1",27,0.0229413614225171,356,"0.598336613782517",1
"ANKK1","ANKK1",15,0.0230396028608671,368,"0.913274813248636",1
"RAB28","RAB28",2,0.0230598305746319,381,"0.502161590113451",1
"ARID4A","ARID4A",18,0.0232018886083536,365,"0.620216975623259",1
"MED7","MED7",3,0.023260812824847,380,"0.189643303299629",1
"RNF183","RNF183",3,0.0232813672946606,380,"0.797173209476856",1
"C1QL1","C1QL1",7,0.0234865179514598,376,"0.848704650128326",1
"KCTD15","KCTD15",6,0.0244747447969489,377,"0.647934502025515",1
"CHKB","CHKB",8,0.0245690309045138,375,"0.461085217126724",1
"CCL2","CCL2",2,0.0262113098726772,381,"0.569744025237837",1
"GDPD3","GDPD3",4,0.0262535115736058,379,"0.356369573764521",1
"AP3M2","AP3M2",3,0.026257816197033,380,"0.357907003696853",1
"ZFP36L2","ZFP36L2",11,0.0262760228667541,372,"0.807810559952135",1
"CX3CR1","CX3CR1",4,0.0263887979797184,379,"0.249087727191445",1
"GCLC","GCLC",5,0.0264995066278021,378,"0.541300136093832",1
"PDHA2","PDHA2",16,0.0265664874835848,367,"0.742740602152676",1
"CDK11B","CDK11B",8,0.0267126628015103,375,"0.63284532501023",1
"BRIX1","BRIX1",4,0.0267506026283398,379,"0.817888053166349",1
"MRGPRD","MRGPRD",10,0.0268092897128269,373,"0.117050928662009",1
"APRT","APRT",1,0.0268825637079263,382,"0.937429483830877",1
"PILRB","PILRB",2,0.0269548051182005,381,"0.956093716156889",1
"GPX4","GPX4",1,0.027111676267874,382,"0.614107919844505",1
"COL21A1","COL21A1",22,0.0272455523822198,361,"0.88719283618034",1
"WDR75","WDR75",5,0.0274608882486218,378,"0.999464843227054",1
"GTF2H2","GTF2H2",2,0.0275570795332769,381,"0.954824843643712",1
"NPR3","NPR3",10,0.027642344803454,373,"0.41001155418416",1
"CORO7","CORO7",22,0.0276912831996043,361,"0.523960157830914",1
"SALL2","SALL2",19,0.0278015025174695,364,"0.444394694836209",1
"KLHL26","KLHL26",16,0.027854211711548,367,"0.380853557094811",1
"CASC5","CASC5",25,0.0279814866257831,358,"0.364971387845424",1
"NEK2","NEK2",3,0.0280224439058628,380,"0.665593976784674",1
"SRSF7","SRSF7",5,0.0285756006210042,378,"0.613684317089485",1
"ANKFY1","ANKFY1",10,0.0289703112635914,373,"0.461075136141954",1
"FXYD5","FXYD5",4,0.0291431275923101,379,"0.618624393241765",1
"SH3TC2","SH3TC2",20,0.0294764071755972,363,"0.7726373452592",1
"ANKRD23","ANKRD23",8,0.0297096497629735,375,"0.153808705555268",1
"NFKB1","NFKB1",15,0.0297327147947705,368,"0.270799387699338",1
"CAMKV","CAMKV",10,0.029793044795738,373,"0.672643979622207",1
"EFNB3","EFNB3",6,0.0300474353151879,377,"0.533876552234344",1
"THBS2","THBS2",24,0.030126460496775,359,"0.548066946610595",1
"PRKAR1A","PRKAR1A",8,0.0303439898052777,375,"0.345194660158574",1
"GPR50","GPR50",11,0.0304578903814981,372,"0.690583997528021",1
"MYL12A","MYL12A",4,0.0305649224864387,379,"0.186852412382337",1
"MAP3K19","MAP3K19",29,0.0305754101828001,354,"0.24515210598862",1
"LTBP4","LTBP4",28,0.031108447531563,355,"0.533772446214591",1
"ATOH1","ATOH1",3,0.0311444959791756,380,"0.455791967169648",1
"TCEA1","TCEA1",3,0.0311944470396936,380,"0.840422633200138",1
"GNB5","GNB5",5,0.0311980214630495,378,"0.284324006427414",1
"GPR153","GPR153",8,0.0314915743272323,375,"0.71977719042796",1
"DPT","DPT",3,0.0315204313631165,380,"0.213147372856633",1
"TMEM117","TMEM117",6,0.0316077321798485,377,"0.228586209961436",1
"PTBP1","PTBP1",10,0.0317580649796684,373,"0.975498341011349",1
"MLLT3","MLLT3",5,0.0318449273115195,378,"0.6640416535065",1
"DDX47","DDX47",6,0.0319207731930224,377,"0.991388095425741",1
"TRPM6","TRPM6",35,0.0320277578815138,348,"0.662974052129275",1
"DUSP13","DUSP13",8,0.0320789020646244,375,"0.204960008361694",1
"CCDC47","CCDC47",4,0.0321380356632172,379,"0.478309116961377",1
"RBBP7","RBBP7",4,0.0321694754676197,379,"0.523815601747876",1
"RHOB","RHOB",3,0.0322302484016846,380,"0.371870236189139",1
"RGPD2","RGPD2",11,0.0322377878464237,372,"0.929680520984835",1
"MMP8","MMP8",11,0.0324049379314678,372,"0.339786043414679",1
"JUP","JUP",16,0.032427453011224,367,"0.683279988464589",1
"RABGGTB","RABGGTB",5,0.0324647938250451,378,"0.678366448179837",1
"TBL1XR1","TBL1XR1",9,0.032525748371244,374,"0.456373900181617",1
"SH2D4A","SH2D4A",7,0.032547274618009,376,"0.550349023902152",1
"GNL2","GNL2",8,0.0328280448600622,375,"0.866447002150178",1
"TMEFF1","TMEFF1",6,0.033023756811063,377,"0.332577727334182",1
"CD33","CD33",5,0.0331790887553304,378,"0.223224850064805",1
"ANKRD20A2","ANKRD20A2",2,0.0331982816016607,381,"0.849441264978562",1
"SEMA4F","SEMA4F",17,0.0332122381848055,366,"0.464325265840379",1
"ARHGEF38","ARHGEF38",8,0.0332189477408387,375,"0.108623432753887",1
"CDC6","CDC6",2,0.0333953620568229,381,"0.141348439550469",1
"DNMT3B","DNMT3B",19,0.0334549844076256,364,"0.233441653342905",1
"EIF2AK2","EIF2AK2",7,0.0338591538897715,376,"0.141914401144362",1
"TRIM32","TRIM32",11,0.0340197688038278,372,"0.752267778844671",1
"SEMA7A","SEMA7A",8,0.0346112240656549,375,"0.706643691365799",1
"MSI2","MSI2",5,0.034615985238286,378,"0.810938097057251",1
"COL9A2","COL9A2",7,0.0346195322931118,376,"0.74973120344669",1
"LGR5","LGR5",22,0.0351326267836687,361,"0.56385171593879",1
"TNIP1","TNIP1",7,0.0352063650566545,376,"0.557006665482219",1
"ACACA","ACACA",25,0.0354016989241046,358,"0.288455758256852",1
"BTN3A3","BTN3A3",9,0.0355663942635343,374,"0.119179486716114",1
"ATG3","ATG3",6,0.0356062697903823,377,"0.135188750104789",1
"IL6R","IL6R",11,0.0360709277876492,372,"0.952081216676243",1
"NDNL2","NDNL2",6,0.0367357277719377,377,"0.139691642649503",1
"CDC27","CDC27",11,0.0368118078483072,372,"0.648955849979191",1
"CDK5","CDK5",2,0.0369594445461204,381,"0.374697212186818",1
"LGALSL","LGALSL",1,0.0369635163456267,382,"0.472403516044403",1
"SPOPL","SPOPL",7,0.0375014325843826,376,"0.24344870310781",1
"SERPINB12","SERPINB12",6,0.0375163730792656,377,"0.688020076235127",1
"WIPI1","WIPI1",7,0.0375796513801849,376,"0.577126451588901",1
"PWWP2A","PWWP2A",6,0.0375837617128155,377,"0.104900905768926",1
"CACNB2","CACNB2",17,0.0377667916552106,366,"0.300345635210873",1
"PIGR","PIGR",10,0.0377696484857583,373,"0.754924900876119",1
"ACCSL","ACCSL",14,0.0378266870207545,369,"0.0987579858080374",1
"SAE1","SAE1",7,0.0378818249362599,376,"0.962981423764122",1
"PKHD1","PKHD1",64,0.0380126626634168,319,"0.086123868812491",1
"PRMT10","PRMT10",12,0.0382713819266758,371,"0.889514818567481",1
"TCF7L2","TCF7L2",13,0.0386320207165921,370,"0.646588000666082",1
"C1QTNF3","C1QTNF3",4,0.0391017369480699,379,"0.628868603800105",1
"CENPE","CENPE",27,0.0391173659875093,356,"0.818883167904427",1
"USP7","USP7",8,0.0391881661502644,375,"0.920835724912636",1
"NCAM1","NCAM1",22,0.0392317318256497,361,"0.144670790121434",1
"POLD1","POLD1",27,0.0400052326541369,356,"0.9992752626861",1
"COL4A3","COL4A3",29,0.0400678518747671,354,"0.328121364785387",1
"VPREB3","VPREB3",1,0.040171092184895,382,"0.401797732413741",1
"MED30","MED30",2,0.0405953164329092,381,"0.725368780444986",1
"GBX1","GBX1",11,0.0408060623792143,372,"0.376203878126807",1
"DDX6","DDX6",4,0.0408203896975469,379,"0.410940545595202",1
"LRP1B","LRP1B",121,0.0408465221986501,262,"0.993847221517754",1
"ATP10D","ATP10D",21,0.0410438118305815,362,"0.0826626353854289",1
"CSNK1G2","CSNK1G2",5,0.0410563850311642,378,"0.863493414730899",1
"CYP2A7","CYP2A7",14,0.0411636953607796,369,"0.301641633888332",1
"WRN","WRN",24,0.0412234670171333,359,"0.134458543147022",1
"PLK2","PLK2",13,0.0416880468033887,370,"0.754238771402218",1
"SLC1A5","SLC1A5",11,0.0417773822004441,372,"0.901440385301041",1
"FUK","FUK",22,0.0418967442344153,361,"0.760453718029148",1
"CKS1B","CKS1B",1,0.0420803635177928,382,"0.120579309917558",1
"HDAC4","HDAC4",36,0.0421722176058674,347,"0.398573935045887",1
"GOT1","GOT1",3,0.0424642115256403,380,"0.154477504470437",1
"SOS1","SOS1",14,0.0428391918437772,369,"0.541128087497044",1
"ORC1","ORC1",17,0.0428905549996293,366,"0.246770006006921",1
"DAZAP1","DAZAP1",8,0.043048777367048,375,"0.806492059545484",1
"SHC1","SHC1",11,0.0431191273913254,372,"0.246285414653516",1
"NUDT19","NUDT19",8,0.0434128440536523,375,"0.626135911014797",1
"TAS1R2","TAS1R2",18,0.043538224722203,365,"0.209996587027806",1
"GPR68","GPR68",14,0.0435627759631659,369,"0.284507737857568",1
"PLEKHF1","PLEKHF1",9,0.0435788140223665,374,"0.33586638993553",1
"DHX38","DHX38",20,0.0436782352249505,363,"0.849466691356711",1
"SUV420H2","SUV420H2",14,0.043699531836867,369,"0.328018852411121",1
"MARCH5","MARCH5",3,0.0438447606816232,380,"0.265591975990529",1
"NFASC","NFASC",29,0.0439666776080361,354,"0.278794680300719",1
"PPAT","PPAT",3,0.0440017226661176,380,"0.224556017890174",1
"ITK","ITK",18,0.0444360871516585,365,"0.223577897956525",1
"C9orf96","C9orf96",6,0.0449955104495888,377,"0.670911100548651",1
"OR2T2","OR2T2",13,0.0451068692753736,370,"0.953673957135687",1
"LATS1","LATS1",18,0.0451126496801047,365,"0.9211660473434",1
"TNFRSF25","TNFRSF25",10,0.0451184842665737,373,"0.309395365944826",1
"PDE3B","PDE3B",21,0.0452315619558996,362,"0.278974123186395",1
"ITGA3","ITGA3",17,0.0452449819997539,366,"0.754316529659826",1
"DDX10","DDX10",15,0.045280847318659,368,"0.96056666933576",1
"TNFRSF17","TNFRSF17",2,0.0453627357008059,381,"0.446787802144102",1
"CDK7","CDK7",5,0.045421829655475,378,"0.819783276337842",1
"TTF2","TTF2",22,0.0455847990716049,361,"0.427125415075323",1
"ASTN2","ASTN2",42,0.0456710775882209,341,"0.158060550862755",1
"TPM3","TPM3",2,0.0458470934228496,381,"0.272745911901123",1
"GPR119","GPR119",6,0.0460848967281958,377,"0.756382613839414",1
"SNRNP40","SNRNP40",3,0.0462711741625167,380,"0.852716671034731",1
"HOXA11","HOXA11",4,0.0465380118417784,379,"0.101017493278605",1
"PARP3","PARP3",7,0.0466134718167331,376,"0.193901321598502",1
"POLN","POLN",7,0.0466648792777982,376,"0.742695725477783",1
"LRP1","LRP1",52,0.0468811142807523,331,"0.529420806093989",1
"CRLF2","CRLF2",8,0.046919834150056,375,"0.328287064647567",1
"VAV1","VAV1",13,0.0469990776930853,370,"0.924713557133318",1
"TBX4","TBX4",14,0.0471861038439743,369,"0.919636855025324",1
"S1PR5","S1PR5",10,0.047530082180651,373,"0.903934225907972",1
"SUZ12","SUZ12",14,0.0475433918603401,369,"0.916771996926524",1
"FBXO10","FBXO10",10,0.0476617618398482,373,"0.224175034227397",1
"GEMIN4","GEMIN4",13,0.0482383996134043,370,"0.656985668315892",1
"RUNX3","RUNX3",9,0.0486444658508197,374,"0.129962038346515",1
"AGAP3","AGAP3",21,0.0486671004621464,362,"0.651233487097404",1
"OR4K15","OR4K15",10,0.0487795381691957,373,"0.503269284440517",1
